iter	Passed	Remaining
6858	783007	1500145
6859	783125	1500039
6860	783240	1499926
6861	783359	1499822
6862	783478	1499717
6863	783592	1499601
6864	783707	1499490
6865	783827	1499386
6866	783943	1499275
6867	784062	1499171
6868	784176	1499055
6869	784278	1498919
6870	784401	1498822
6871	784512	1498702
6872	784631	1498596
6873	784739	1498471
6874	784863	1498375
6875	784983	1498272
6876	785088	1498140
6877	785197	1498016
6878	785320	1497919
6879	785435	1497806
6880	785547	1497688
6881	785664	1497579
6882	785772	1497454
6883	785890	1497347
6884	786012	1497247
6885	786130	1497140
6886	786240	1497019
6887	786350	1496896
6888	786470	1496794
6889	786573	1496658
6890	786699	1496567
6891	786806	1496438
6892	786920	1496325
6893	787037	1496215
6894	787163	1496124
6895	787281	1496018
6896	787392	1495896
6897	787512	1495793
6898	787620	1495667
6899	787733	1495551
6900	787851	1495445
6901	787959	1495319
6902	788072	1495203
6903	788187	1495089
6904	788308	1494989
6905	788433	1494895
6906	788553	1494792
6907	788677	1494697
6908	788791	1494582
6909	788901	1494459
6910	788992	1494302
6911	789100	1494175
6912	789209	1494052
6913	789321	1493934
6914	789441	1493830
6915	789556	1493719
6916	789676	1493614
6917	789782	1493485
6918	789899	1493377
6919	790010	1493256
6920	790116	1493127
6921	790228	1493008
6922	790350	1492910
6923	790465	1492797
6924	790584	1492691
6925	790711	1492602
6926	790828	1492492
6927	790947	1492388
6928	791059	1492270
6929	791180	1492169
6930	791302	1492068
6931	791420	1491962
6932	791536	1491851
6933	791661	1491758
6934	791778	1491649
6935	791902	1491552
6936	792014	1491435
6937	792127	1491318
6938	792245	1491212
6939	792368	1491114
6940	792487	1491009
6941	792614	1490918
6942	792720	1490789
6943	792845	1490696
6944	792950	1490565
6945	793067	1490454
6946	793188	1490354
6947	793302	1490238
6948	793412	1490118
6949	793513	1489978
6950	793637	1489883
6951	793759	1489783
6952	793875	1489672
6953	793996	1489570
6954	794103	1489443
6955	794224	1489342
6956	794340	1489231
6957	794446	1489102
6958	794558	1488983
6959	794677	1488878
6960	794792	1488766
6961	794921	1488679
6962	795030	1488554
6963	795137	1488428
6964	795250	1488310
6965	795351	1488173
6966	795467	1488061
6967	795591	1487966
6968	795699	1487841
6969	795825	1487747
6970	795928	1487613
6971	796043	1487500
6972	796163	1487397
6973	796285	1487297
6974	796389	1487164
6975	796500	1487045
6976	796615	1486932
6977	796742	1486841
6978	796863	1486740
6979	796980	1486631
6980	797104	1486535
6981	797218	1486420
6982	797345	1486330
6983	797459	1486215
6984	797573	1486102
6985	797691	1485995
6986	797815	1485898
6987	797938	1485800
6988	798049	1485679
6989	798159	1485558
6990	798274	1485445
6991	798386	1485328
6992	798487	1485189
6993	798603	1485078
6994	798724	1484976
6995	798839	1484864
6996	798948	1484740
6997	799058	1484617
6998	799174	1484507
6999	799290	1484395
7000	799396	1484266
7001	799512	1484156
7002	799629	1484047
7003	799734	1483915
7004	799847	1483799
7005	799971	1483703
7006	800088	1483594
7007	800201	1483478
7008	800317	1483367
7009	800419	1483230
7010	800542	1483133
7011	800649	1483006
7012	800758	1482881
7013	800882	1482785
7014	800999	1482676
7015	801115	1482566
7016	801242	1482476
7017	801367	1482380
7018	801489	1482281
7019	801614	1482186
7020	801723	1482063
7021	801832	1481940
7022	801953	1481838
7023	802078	1481744
7024	802197	1481639
7025	802302	1481508
7026	802415	1481392
7027	802514	1481249
7028	802630	1481138
7029	802745	1481025
7030	802855	1480903
7031	802966	1480783
7032	803077	1480662
7033	803193	1480553
7034	803311	1480446
7035	803435	1480348
7036	803549	1480235
7037	803656	1480107
7038	803777	1480006
7039	803896	1479900
7040	804019	1479802
7041	804133	1479688
7042	804260	1479596
7043	804374	1479481
7044	804490	1479371
7045	804617	1479281
7046	804731	1479167
7047	804852	1479065
7048	804970	1478958
7049	805087	1478848
7050	805193	1478719
7051	805309	1478608
7052	805429	1478505
7053	805550	1478403
7054	805669	1478297
7055	805787	1478191
7056	805912	1478095
7057	806023	1477975
7058	806145	1477876
7059	806265	1477772
7060	806367	1477636
7061	806489	1477536
7062	806607	1477429
7063	806711	1477296
7064	806828	1477187
7065	806954	1477093
7066	807077	1476996
7067	807191	1476881
7068	807313	1476781
7069	807430	1476673
7070	807552	1476573
7071	807652	1476431
7072	807775	1476334
7073	807885	1476212
7074	808004	1476107
7075	808120	1475996
7076	808232	1475878
7077	808350	1475770
7078	808465	1475657
7079	808581	1475547
7080	808687	1475417
7081	808787	1475278
7082	808904	1475168
7083	809022	1475061
7084	809129	1474933
7085	809258	1474846
7086	809381	1474749
7087	809498	1474639
7088	809617	1474533
7089	809722	1474402
7090	809843	1474300
7091	809966	1474202
7092	810075	1474079
7093	810193	1473971
7094	810309	1473860
7095	810433	1473764
7096	810547	1473650
7097	810667	1473547
7098	810793	1473453
7099	810909	1473343
7100	811027	1473234
7101	811142	1473121
7102	811248	1472993
7103	811366	1472885
7104	811459	1472733
7105	811580	1472632
7106	811678	1472488
7107	811782	1472355
7108	811908	1472263
7109	812026	1472154
7110	812148	1472055
7111	812268	1471951
7112	812393	1471856
7113	812513	1471752
7114	812628	1471640
7115	812747	1471535
7116	812863	1471424
7117	812970	1471295
7118	813096	1471203
7119	813215	1471097
7120	813340	1471002
7121	813449	1470878
7122	813566	1470769
7123	813676	1470647
7124	813794	1470540
7125	813906	1470422
7126	814023	1470312
7127	814133	1470191
7128	814249	1470080
7129	814371	1469980
7130	814485	1469866
7131	814604	1469759
7132	814725	1469658
7133	814836	1469538
7134	814960	1469441
7135	815084	1469345
7136	815201	1469235
7137	815323	1469135
7138	815447	1469039
7139	815572	1468944
7140	815687	1468831
7141	815790	1468696
7142	815897	1468570
7143	816018	1468467
7144	816140	1468367
7145	816264	1468270
7146	816377	1468154
7147	816498	1468052
7148	816623	1467956
7149	816726	1467823
7150	816842	1467711
7151	816957	1467600
7152	817059	1467462
7153	817184	1467368
7154	817311	1467277
7155	817420	1467152
7156	817526	1467024
7157	817650	1466928
7158	817775	1466832
7159	817880	1466702
7160	817984	1466568
7161	818106	1466469
7162	818233	1466377
7163	818325	1466224
7164	818445	1466120
7165	818555	1465997
7166	818669	1465883
7167	818778	1465760
7168	818890	1465641
7169	819006	1465529
7170	819125	1465425
7171	819231	1465296
7172	819351	1465191
7173	819466	1465079
7174	819579	1464962
7175	819705	1464869
7176	819826	1464766
7177	819947	1464665
7178	820070	1464566
7179	820198	1464476
7180	820313	1464364
7181	820417	1464231
7182	820539	1464131
7183	820640	1463992
7184	820747	1463865
7185	820854	1463738
7186	820979	1463643
7187	821103	1463547
7188	821215	1463429
7189	821333	1463322
7190	821441	1463196
7191	821553	1463077
7192	821667	1462962
7193	821779	1462845
7194	821899	1462740
7195	822018	1462635
7196	822147	1462546
7197	822267	1462442
7198	822388	1462341
7199	822498	1462219
7200	822615	1462110
7201	822735	1462005
7202	822836	1461868
7203	822941	1461738
7204	823067	1461643
7205	823179	1461526
7206	823296	1461417
7207	823414	1461310
7208	823535	1461207
7209	823642	1461080
7210	823763	1460978
7211	823887	1460881
7212	824001	1460767
7213	824123	1460665
7214	824238	1460553
7215	824357	1460446
7216	824474	1460338
7217	824594	1460234
7218	824722	1460143
7219	824846	1460047
7220	824973	1459954
7221	825094	1459853
7222	825218	1459755
7223	825322	1459624
7224	825443	1459521
7225	825561	1459413
7226	825664	1459279
7227	825776	1459162
7228	825895	1459055
7229	826018	1458956
7230	826122	1458824
7231	826238	1458712
7232	826347	1458589
7233	826471	1458492
7234	826586	1458380
7235	826712	1458285
7236	826829	1458176
7237	826954	1458081
7238	827074	1457978
7239	827189	1457863
7240	827295	1457735
7241	827409	1457620
7242	827520	1457501
7243	827645	1457406
7244	827753	1457280
7245	827875	1457179
7246	827997	1457079
7247	828124	1456986
7248	828241	1456878
7249	828364	1456779
7250	828488	1456681
7251	828602	1456567
7252	828725	1456468
7253	828835	1456347
7254	828953	1456239
7255	829074	1456136
7256	829185	1456015
7257	829305	1455912
7258	829406	1455774
7259	829524	1455666
7260	829637	1455549
7261	829759	1455450
7262	829875	1455339
7263	829979	1455206
7264	830099	1455101
7265	830212	1454986
7266	830337	1454890
7267	830457	1454786
7268	830567	1454663
7269	830690	1454565
7270	830809	1454459
7271	830910	1454322
7272	831032	1454221
7273	831157	1454125
7274	831277	1454022
7275	831396	1453915
7276	831505	1453791
7277	831614	1453667
7278	831716	1453532
7279	831827	1453413
7280	831932	1453283
7281	832050	1453174
7282	832174	1453076
7283	832293	1452971
7284	832403	1452850
7285	832526	1452750
7286	832651	1452655
7287	832769	1452547
7288	832891	1452446
7289	833006	1452333
7290	833120	1452218
7291	833244	1452121
7292	833368	1452025
7293	833489	1451921
7294	833615	1451827
7295	833731	1451717
7296	833854	1451617
7297	833976	1451517
7298	834094	1451409
7299	834213	1451302
7300	834338	1451206
7301	834456	1451099
7302	834557	1450962
7303	834678	1450859
7304	834795	1450749
7305	834915	1450646
7306	835033	1450538
7307	835154	1450434
7308	835279	1450339
7309	835400	1450236
7310	835505	1450106
7311	835621	1449994
7312	835746	1449900
7313	835872	1449806
7314	835997	1449709
7315	836119	1449609
7316	836242	1449509
7317	836350	1449385
7318	836462	1449267
7319	836581	1449159
7320	836698	1449050
7321	836821	1448951
7322	836929	1448826
7323	837043	1448710
7324	837168	1448615
7325	837285	1448505
7326	837404	1448400
7327	837522	1448292
7328	837642	1448187
7329	837762	1448083
7330	837876	1447968
7331	837980	1447837
7332	838102	1447736
7333	838219	1447626
7334	838338	1447520
7335	838446	1447393
7336	838569	1447295
7337	838674	1447164
7338	838799	1447069
7339	838924	1446972
7340	839037	1446857
7341	839159	1446756
7342	839278	1446649
7343	839384	1446521
7344	839507	1446421
7345	839627	1446317
7346	839733	1446188
7347	839861	1446097
7348	839981	1445993
7349	840106	1445897
7350	840218	1445779
7351	840328	1445658
7352	840447	1445551
7353	840573	1445457
7354	840687	1445342
7355	840811	1445244
7356	840929	1445136
7357	841049	1445031
7358	841154	1444902
7359	841272	1444794
7360	841385	1444677
7361	841506	1444575
7362	841624	1444466
7363	841743	1444359
7364	841866	1444260
7365	841983	1444151
7366	842093	1444030
7367	842208	1443916
7368	842326	1443808
7369	842444	1443699
7370	842566	1443599
7371	842692	1443504
7372	842810	1443397
7373	842905	1443249
7374	843017	1443131
7375	843141	1443033
7376	843256	1442920
7377	843369	1442804
7378	843485	1442693
7379	843599	1442577
7380	843727	1442486
7381	843853	1442392
7382	843956	1442258
7383	844076	1442154
7384	844198	1442053
7385	844309	1441932
7386	844425	1441822
7387	844540	1441709
7388	844665	1441612
7389	844780	1441498
7390	844901	1441397
7391	845003	1441260
7392	845124	1441158
7393	845251	1441065
7394	845362	1440946
7395	845487	1440849
7396	845603	1440737
7397	845726	1440638
7398	845841	1440526
7399	845962	1440422
7400	846077	1440309
7401	846186	1440186
7402	846308	1440084
7403	846431	1439986
7404	846539	1439860
7405	846657	1439751
7406	846782	1439655
7407	846888	1439527
7408	847005	1439416
7409	847111	1439288
7410	847234	1439190
7411	847359	1439093
7412	847457	1438951
7413	847569	1438832
7414	847682	1438715
7415	847796	1438601
7416	847908	1438483
7417	848034	1438389
7418	848162	1438297
7419	848278	1438187
7420	848398	1438081
7421	848525	1437988
7422	848641	1437877
7423	848763	1437775
7424	848876	1437658
7425	848988	1437540
7426	849100	1437422
7427	849213	1437307
7428	849332	1437199
7429	849456	1437101
7430	849572	1436990
7431	849687	1436876
7432	849807	1436772
7433	849919	1436653
7434	850043	1436555
7435	850169	1436461
7436	850292	1436361
7437	850412	1436257
7438	850520	1436132
7439	850631	1436012
7440	850754	1435912
7441	850874	1435807
7442	850999	1435710
7443	851103	1435580
7444	851219	1435467
7445	851345	1435374
7446	851458	1435257
7447	851584	1435162
7448	851699	1435048
7449	851805	1434921
7450	851934	1434831
7451	852047	1434714
7452	852172	1434617
7453	852294	1434516
7454	852401	1434389
7455	852523	1434288
7456	852625	1434153
7457	852742	1434042
7458	852854	1433924
7459	852976	1433822
7460	853089	1433707
7461	853210	1433604
7462	853335	1433506
7463	853453	1433399
7464	853575	1433298
7465	853702	1433204
7466	853823	1433102
7467	853943	1432997
7468	854034	1432843
7469	854149	1432729
7470	854273	1432632
7471	854380	1432505
7472	854508	1432413
7473	854624	1432301
7474	854749	1432205
7475	854870	1432102
7476	854987	1431992
7477	855113	1431897
7478	855234	1431794
7479	855349	1431681
7480	855477	1431589
7481	855582	1431460
7482	855710	1431368
7483	855820	1431246
7484	855937	1431136
7485	856036	1430997
7486	856156	1430891
7487	856257	1430754
7488	856372	1430640
7489	856499	1430549
7490	856615	1430436
7491	856725	1430315
7492	856835	1430193
7493	856957	1430091
7494	857075	1429983
7495	857201	1429889
7496	857322	1429786
7497	857438	1429674
7498	857555	1429563
7499	857676	1429460
7500	857795	1429353
7501	857918	1429254
7502	858033	1429141
7503	858150	1429031
7504	858268	1428922
7505	858387	1428815
7506	858506	1428708
7507	858623	1428600
7508	858729	1428471
7509	858852	1428370
7510	858972	1428266
7511	859085	1428149
7512	859195	1428028
7513	859314	1427920
7514	859424	1427799
7515	859549	1427703
7516	859675	1427607
7517	859792	1427497
7518	859914	1427395
7519	860024	1427274
7520	860153	1427184
7521	860266	1427067
7522	860391	1426971
7523	860513	1426869
7524	860642	1426779
7525	860752	1426658
7526	860869	1426547
7527	860988	1426440
7528	861104	1426329
7529	861224	1426224
7530	861348	1426125
7531	861467	1426019
7532	861588	1425915
7533	861707	1425809
7534	861827	1425704
7535	861946	1425597
7536	862064	1425489
7537	862164	1425350
7538	862286	1425248
7539	862406	1425143
7540	862532	1425048
7541	862639	1424922
7542	862748	1424798
7543	862875	1424704
7544	862982	1424578
7545	863106	1424479
7546	863224	1424372
7547	863329	1424241
7548	863453	1424142
7549	863563	1424021
7550	863673	1423899
7551	863792	1423793
7552	863913	1423689
7553	864023	1423569
7554	864134	1423448
7555	864247	1423332
7556	864343	1423188
7557	864462	1423080
7558	864577	1422967
7559	864689	1422849
7560	864803	1422733
7561	864915	1422615
7562	865035	1422509
7563	865155	1422405
7564	865275	1422299
7565	865398	1422199
7566	865500	1422064
7567	865618	1421957
7568	865720	1421822
7569	865835	1421708
7570	865942	1421582
7571	866043	1421446
7572	866159	1421333
7573	866281	1421232
7574	866401	1421127
7575	866517	1421014
7576	866631	1420900
7577	866756	1420802
7578	866870	1420688
7579	866973	1420556
7580	867098	1420458
7581	867203	1420328
7582	867327	1420229
7583	867441	1420114
7584	867570	1420024
7585	867670	1419886
7586	867791	1419783
7587	867913	1419680
7588	868033	1419576
7589	868146	1419460
7590	868259	1419342
7591	868381	1419240
7592	868479	1419099
7593	868598	1418992
7594	868711	1418877
7595	868835	1418778
7596	868964	1418687
7597	869079	1418573
7598	869190	1418454
7599	869304	1418339
7600	869431	1418245
7601	869550	1418137
7602	869658	1418013
7603	869778	1417908
7604	869901	1417808
7605	870005	1417677
7606	870117	1417557
7607	870231	1417443
7608	870352	1417339
7609	870460	1417214
7610	870574	1417099
7611	870694	1416994
7612	870818	1416895
7613	870935	1416786
7614	871059	1416686
7615	871172	1416571
7616	871282	1416449
7617	871395	1416332
7618	871497	1416198
7619	871596	1416057
7620	871709	1415941
7621	871827	1415833
7622	871939	1415715
7623	872050	1415595
7624	872159	1415472
7625	872277	1415363
7626	872398	1415260
7627	872525	1415165
7628	872648	1415064
7629	872756	1414940
7630	872872	1414829
7631	872990	1414719
7632	873112	1414617
7633	873225	1414501
7634	873349	1414402
7635	873468	1414296
7636	873592	1414197
7637	873708	1414085
7638	873829	1413982
7639	873949	1413876
7640	874067	1413767
7641	874164	1413625
7642	874272	1413500
7643	874388	1413388
7644	874491	1413255
7645	874609	1413146
7646	874731	1413045
7647	874849	1412936
7648	874964	1412822
7649	875081	1412713
7650	875196	1412600
7651	875322	1412504
7652	875441	1412397
7653	875544	1412264
7654	875654	1412143
7655	875758	1412011
7656	875881	1411910
7657	875994	1411794
7658	876123	1411704
7659	876246	1411602
7660	876371	1411505
7661	876478	1411379
7662	876596	1411270
7663	876711	1411157
7664	876832	1411053
7665	876957	1410956
7666	877074	1410846
7667	877188	1410731
7668	877312	1410631
7669	877402	1410479
7670	877518	1410367
7671	877642	1410268
7672	877760	1410158
7673	877860	1410021
7674	877980	1409916
7675	878103	1409815
7676	878210	1409688
7677	878329	1409582
7678	878452	1409482
7679	878575	1409381
7680	878694	1409274
7681	878805	1409153
7682	878928	1409054
7683	879039	1408933
7684	879161	1408831
7685	879275	1408716
7686	879392	1408607
7687	879499	1408480
7688	879615	1408368
7689	879733	1408260
7690	879855	1408157
7691	879939	1407995
7692	880061	1407892
7693	880184	1407791
7694	880295	1407671
7695	880417	1407570
7696	880534	1407459
7697	880662	1407366
7698	880780	1407257
7699	880898	1407149
7700	881010	1407031
7701	881116	1406904
7702	881234	1406795
7703	881358	1406696
7704	881474	1406584
7705	881584	1406463
7706	881701	1406352
7707	881825	1406253
7708	881949	1406154
7709	882074	1406056
